CWE-ID,Description,CVE
393,"The DNS server for Cisco Content Service Switch (CSS) 11000 and 11500, when prompted for a nonexistent AAAA record, responds with response code 3 (NXDOMAIN or ""Name Error"") instead of response code 0 (""No Error""), which allows remote attackers to cause a denial of service (inaccessible domain) by forcing other DNS servers to send and cache a request for a AAAA record to the vulnerable server.",CVE-2003-1132
393,"geteuid in Itanium Architecture (IA) running on HP-UX 11.20 does not properly identify a user's effective user id, which could allow local users to gain privileges.",CVE-2001-1509
393,"The uipc system calls (uipc_syscalls.c) in OpenBSD 2.9 and 3.0 provide user mode return instead of versus rval kernel mode values to the fdrelease function, which allows local users to cause a denial of service and trigger a null dereference.",CVE-2001-1559
394,Certain packets (zero byte and other lengths) cause a recvfrom call to produce an unexpected return code that causes a server's listening loop to exit.,CVE-2004-1395
394,Unchecked return code from recv() leads to infinite loop.,CVE-2002-2124
394,"Kernel function does not properly handle when a null is returned by a function call, causing it to call another function that it shouldn't.",CVE-2005-2553
394,Memory not properly cleared when read() function call returns fewer bytes than expected.,CVE-2005-1858
394,Bypass access restrictions when connecting from IP whose DNS reverse lookup does not return a hostname.,CVE-2000-0536
394,Bypass access restrictions when connecting from IP whose DNS reverse lookup does not return a hostname.,CVE-2001-0910
394,Game server doesn't check return values for functions that handle text strings and associated size values.,CVE-2004-2371
394,Resultant infinite loop when function call returns -1 value.,CVE-2005-1267
394,"The Lithtech engine, as used in (1) Contract Jack 1.1 and earlier, (2) No one lives forever 2 1.3 and earlier, (3) Tron 2.0 1.042 and earlier, (4) F.E.A.R. (First Encounter Assault and Recon), and possibly other games, allows remote attackers to cause a denial of service (connection refused) via a UDP packet that causes recvfrom to generate a return code that causes the listening loop to exit, as demonstrated using zero byte packets or packets between 8193 and 12280 bytes, which result in conditions that are not ""Operation would block.""",CVE-2004-1395
394,"The recvn and sendn functions in nylon 0.2 do not check when the recv function call returns 0, which allows remote attackers to cause a denial of service (infinite loop and CPU consumption) by closing the connection while recv is executing.",CVE-2002-2124
394,"The find_target function in ptrace32.c in the Linux kernel 2.4.x before 2.4.29 does not properly handle a NULL return value from another function, which allows local users to cause a denial of service (kernel crash/oops) by running a 32-bit ltrace program with the -i option on a 64-bit executable program.",CVE-2005-2553
394,"FUSE 2.x before 2.3.0 does not properly clear previously used memory from unfilled pages when the filesystem returns a short byte count to a read request, which may allow local users to obtain sensitive information.",CVE-2005-1858
394,xinetd 2.1.8.x does not properly restrict connections if hostnames are used for access control and the connecting host does not have a reverse DNS entry.,CVE-2000-0536
394,Legato Networker before 6.1 allows remote attackers to bypass access restrictions and gain privileges on the Networker interface by spoofing the admin server name and IP address and connecting to Networker from an IP address whose hostname can not be determined by a DNS reverse lookup.,CVE-2001-0910
394,"Multiple Red Storm web-based games, including Ghost Recon 1.4 and earlier, Desert Siege, and The Sum of all Fears 1.1.1.0 and earlier, do not properly check return values from certain functions, which allows remote attackers to cause a denial of service (hang) via packets that contain text strings with incorrect size values.",CVE-2004-2371
394,"The bgp_update_print function in tcpdump 3.x does not properly handle a -1 return value from the decode_prefix4 function, which allows remote attackers to cause a denial of service (infinite loop) via a crafted BGP packet.",CVE-2005-1267
40,FTP server allows a remote attacker to retrieve privileged web server system information by specifying arbitrary paths in the UNC format (\\computername\sharename).,CVE-2001-0687
40,"Broker FTP server 5.9.5 for Windows NT and 9x allows a remote attacker to retrieve privileged web server system information by (1) issuing a CD command (CD C:) followed by the LS command, (2) specifying arbitrary paths in the UNC format (\\computername\sharename).",CVE-2001-0687
400,Product allows attackers to cause a crash via a large number of connections.,CVE-2009-2874
400,"Malformed request triggers uncontrolled recursion, leading to stack exhaustion.",CVE-2009-1928
400,Chain: memory leak (CWE-404) leads to resource exhaustion.,CVE-2009-2858
400,"Driver does not use a maximum width when invoking sscanf style functions, causing stack consumption.",CVE-2009-2726
400,Large integer value for a length property in an object causes a large amount of memory allocation.,CVE-2009-2540
400,Web application firewall consumes excessive memory when an HTTP request contains a large Content-Length value but no POST data.,CVE-2009-2299
400,Product allows exhaustion of file descriptors when processing a large number of TCP packets.,CVE-2009-2054
400,"Communication product allows memory consumption with a large number of SIP requests, which cause many sessions to be created.",CVE-2008-5180
400,TCP implementation allows attackers to consume CPU and prevent new connections using a TCP SYN flood attack.,CVE-2008-2121
400,Port scan triggers CPU consumption with processes that attempt to read data from closed sockets.,CVE-2008-2122
400,"Product allows attackers to cause a denial of service via a large number of directives, each of which opens a separate window.",CVE-2008-1700
400,Product allows resource exhaustion via a large number of calls that do not complete a 3-way handshake.,CVE-2007-4103
400,"Mail server does not properly handle deeply nested multipart MIME messages, leading to stack exhaustion.",CVE-2006-1173
400,Chain: anti-virus product encounters a malformed file but returns from a function without closing a file descriptor (CWE-775) leading to file descriptor consumption (CWE-400) and failed scans.,CVE-2007-0897
400,"Microsoft Communicator, and Communicator in Microsoft Office 2010 beta, allows remote attackers to cause a denial of service (memory consumption) via a large number of SIP INVITE requests, which trigger the creation of many sessions.",CVE-2008-5180
400,"The TCP implementation in Sun Solaris 8, 9, and 10 allows remote attackers to cause a denial of service (CPU consumption and new connection timeouts) via a TCP SYN flood attack.",CVE-2008-2121
400,"IBM Rational Build Forge 7.0.2 allows remote attackers to cause a denial of service (CPU consumption) via a port scan, which spawns multiple bfagent server processes that attempt to read data from closed sockets.",CVE-2008-2122
400,"The Web TransferCtrl Class 8,2,1,4 (iManFile.cab), as used in WorkSite Web 8.2 before SP1 P2, allows remote attackers to cause a denial of service (memory consumption) via a large number of SendNrlLink directives, which opens a separate window for each directive.",CVE-2008-1700
400,"The IAX2 channel driver (chan_iax2) in Asterisk Open 1.2.x before 1.2.23, 1.4.x before 1.4.9, and Asterisk Appliance Developer Kit before 0.6.0, when configured to allow unauthenticated calls, allows remote attackers to cause a denial of service (resource exhaustion) via a flood of calls that do not complete a 3-way handshake, which causes an ast_channel to be allocated but not released.",CVE-2007-4103
400,"Sendmail before 8.13.7 allows remote attackers to cause a denial of service via deeply nested, malformed multipart MIME messages that exhaust the stack during the recursive mime8to7 function for performing 8-bit to 7-bit conversion, which prevents Sendmail from delivering queued messages and might lead to disk consumption by core dump files.",CVE-2006-1173
400,"Clam AntiVirus ClamAV before 0.90 does not close open file descriptors under certain conditions, which allows remote attackers to cause a denial of service (file descriptor consumption and failed scans) via CAB archives with a cabinet header record length of zero, which causes a function to return without closing a file descriptor.",CVE-2007-0897
401,Memory leak because function does not free() an element of a data structure.,CVE-2005-3119
401,Memory leak when counter variable is not decremented.,CVE-2004-0427
401,"chain: reference count is not decremented, leading to memory leak in OS by sending ICMP packets.",CVE-2002-0574
401,"Kernel uses wrong function to release a data structure, preventing data from being properly tracked by other code.",CVE-2005-3181
401,Memory leak via unknown manipulations as part of protocol test suite.,CVE-2004-0222
401,Memory leak via a series of the same command.,CVE-2001-0136
401,Memory leak in the request_key_auth_destroy function in request_key_auth in Linux kernel 2.6.10 up to 2.6.13 allows local users to cause a denial of service (memory consumption) via a large number of authorization token keys.,CVE-2005-3119
